BatchID,param,grid_value,grid_log,nll_prof,nll_min,nll_thresh_95,sse_min,n_fixed
F14,beta,0.004259293685713004,-5.458651933923263,-23.05116349434105,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.0054228449118820425,-5.217134709746784,-23.08383071158859,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.00690425434549536,-4.975617485570305,-23.12544720939476,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.008790354295923935,-4.7341002613938254,-23.178473953946185,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.011191697869340943,-4.492583037217346,-23.246054737748224,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.014249039001384807,-4.251065813040867,-23.332209646500463,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.018141582701154676,-4.009548588864388,-23.442085922083578,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.02309748909178009,-3.768031364687909,-23.582284807408787,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.02940724693832496,-3.52651414051143,-23.761289514313646,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.037440700547809,-3.284996916334951,-23.990028207388075,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.047668728067291576,-3.043479692158472,-24.28261606397552,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.06069084184607662,-2.801962467981993,-24.65732779344078,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.07727032864786836,-2.560445243805514,-25.137839067499584,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.0983789894444439,-2.318928019629035,-25.754678886998832,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.1252541011986106,-2.077410795452556,-26.546429645683922,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.1594709394319543,-1.8358935712760767,-27.558675788395863,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.20303511246298528,-1.5943763470995975,-28.83299530477212,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.25850011945560086,-1.3528591229231184,-30.357920569825986,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.32911702290283457,-1.1113418987466392,-31.899050359296428,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.4190250085475464,-0.8698246745701602,-32.67218338939456,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.47571883413325533,-0.7429282838675919,-32.40604120839932,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.5400832994038939,-0.6160318931650237,-31.639223473805874,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.6131562371846093,-0.48913550246245546,-30.519130017170358,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.6961158984426066,-0.3622391117598872,-29.233129144405552,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.7902999507752876,-0.23534272105731902,-27.927075239431794,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,0.897227047382135,-0.10844633035475071,-26.690993145832916,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,1.018621314305207,0.0184500603478176,-25.576460801709658,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,1.156440150778191,0.1453464510503858,-24.616370555994372,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
F14,beta,1.3129057909455615,0.272242841752954,-23.839730388525332,-32.67218338939456,-30.75218338939456,0.0008504638501247252,1.0
