Scenario,BatchID,n_points,t_min,t_max,accept_frac,rmse_med_curve,success,tau_prior_mode,t_peak,t_peak_repr,mu_tau_prior,sig_tau_prior,flat_ratio,tau_fixed,lambda_med,lambda_q025,lambda_q975,lambda_q16,lambda_q84,tau_med,tau_q025,tau_q975,tau_q16,tau_q84,beta_med,beta_q025,beta_q975,beta_q16,beta_q84
S1_uniform_all,F35,10,0.0,420.0,0.4805208333333333,0.02880471261412217,True,,,,,,,,0.2631824981337707,0.002212613709702025,0.5070575336118247,0.08857271790657864,0.38673510447718235,6456.5295959272635,2.473366084968803,9849.219222242595,2188.94154426637,9010.457781806574,2.780176741130097,0.42130161866806937,3.7001007784690803,2.227791662565469,3.240164433370464
S1_uniform_all,F36,10,0.0,420.0,0.5479583333333333,0.024393848958831853,True,,,,,,,,0.251149986939708,0.0027968753683969565,0.4468313762124489,0.12476440323885182,0.3515569981539653,6792.263148932991,16.951526620643776,9874.154241807311,3352.847383395973,9107.330471423262,2.3411552480301374,0.570324900805499,3.0616503674462123,1.994212549825106,2.6930597690351687
S1_uniform_all,F37,10,0.0,420.0,0.5770277777777778,0.03281384335894512,True,,,,,,,,73.46279277863958,10.562589406632975,98.84533695146077,43.32129640490564,92.52979020109709,3307.3377814818105,493.578190055121,6754.743130020459,1878.6623067806813,4920.527470422464,4.995642323398479,4.288061937664242,5.637172364267616,4.699437702456403,5.3092700645920825
S1_uniform_all,F38,10,0.0,420.0,0.4790833333333333,0.012674860302098164,True,,,,,,,,69.17556803393909,16.160427438134178,98.61768313576569,39.81567650278474,90.94260711953665,461.4334289559444,15.423204298645656,6211.774008044641,93.50340457152069,2116.617637755587,2.274221937609159,0.23097071215751194,3.588855769130483,1.2017541139712726,3.0148305453404696
S1_uniform_all,F39,10,0.0,420.0,0.5165277777777778,0.0384609603518462,True,,,,,,,,0.288115691000144,0.002419636442601999,0.6868211484228668,0.128486784358337,0.4514486531179596,6822.900149558228,8.936437185190325,9866.769237841903,3041.3527178806476,9097.873391272256,4.670412796880285,1.4205216463493673,6.7480802726453595,3.6830687536881133,5.6786695195828845
S1_uniform_all,F4,10,0.0,420.0,0.5547083333333332,0.02594804820205107,True,,,,,,,,0.2858119559791309,0.0034567529408711917,0.5529616725862024,0.1459742106685169,0.4119043053633047,7029.510396700725,42.851695007777714,9875.627289362686,3600.3899120997403,9171.515100537394,3.6516808049876714,1.4115023795843429,4.890473744861771,3.0619135099325825,4.257619028656323
S1_uniform_all,F40,10,0.0,420.0,0.5204166666666667,0.019100150344415527,True,,,,,,,,0.15332874161868051,0.0012603314396076308,0.38395571439128884,0.07010536099057638,0.253443873104874,6774.988032841934,13.55847494860023,9870.349471250018,3146.980706046871,9095.505118133917,6.212930887477215,0.40389332905373737,9.455872148378756,4.51037620988596,7.992234231382527
S1_uniform_all,F41,10,0.0,420.0,0.5198472222222222,0.02651298350929015,True,,,,,,,,0.20922360913319105,0.002872407841516039,0.410122066887937,0.0909683324093057,0.3066364426361389,6707.004658836279,29.94392550795656,9852.902183487478,2930.2147867749604,9080.25145332175,3.1455298556491744,0.9388384376693826,4.401582826954701,2.5373029092094566,3.7580720706053903
S1_uniform_all,F42,10,0.0,420.0,0.5522152777777779,0.020660054265868706,True,,,,,,,,0.16833091908012146,0.0018993186544753128,0.4057372940907135,0.08593238255014059,0.2639278098880631,7075.215015774809,37.79140027557314,9880.128643102415,3743.7833064266592,9189.942507059643,5.166163254444723,1.116706787209166,8.07443269017755,3.909680200590443,6.516131113009648
S1_uniform_all,F43,10,0.0,420.0,0.5119166666666667,0.023303607763671415,True,,,,,,,,0.1752405137170553,0.0018482069721947553,0.3378880743105091,0.07595419386719345,0.2547507705614032,6759.344992457325,12.14107299212845,9868.528306868044,2878.3044059868225,9105.455066541457,2.9305084460707707,0.2917945673336526,4.210132459735523,2.2956829453682275,3.542464721084927
