lambda,tau,beta,log_lambda,log_tau,log_beta,BatchID,accept_frac
35.44064989117991,830.3854383741774,5.5930437362054635,3.5678594633559886,6.721889976581304,1.7215236356203305,F37,0.5675694444444445
27.68324932649584,963.1313397542687,5.368768308432139,3.3208275128229237,6.870189788536058,1.6805985169298783,F37,0.5675694444444445
16.589250799797234,801.5645138068334,4.905508069046156,2.808754943435619,6.686565460147638,1.5903586695177552,F37,0.5675694444444445
12.439660118092043,560.695010471671,4.835066715148842,2.520889765241008,6.329177104341452,1.5758949271862432,F37,0.5675694444444445
17.630207981824704,658.0227018559888,5.31714035252436,2.8696137933807333,6.489239432031056,1.6709356311127515,F37,0.5675694444444445
0.10238203325925165,0.5762320613636598,3.2130810559519425,-2.2790440382236343,-0.5512448151104292,1.1672303073137837,F37,0.5675694444444445
27.497447965503927,781.754546882266,5.1974188790162605,3.31409319911182,6.661540812607913,1.6481621329353504,F37,0.5675694444444445
0.11882600617326138,2.32952308254637,2.9190928706949273,-2.130094988827939,0.845663561024236,1.071272907294237,F37,0.5675694444444445
31.33171951569618,919.2919313261266,5.22604837185804,3.4446309874572685,6.823603733855369,1.6536554230559746,F37,0.5675694444444445
12.902349657663212,950.3589688198269,4.747017135535762,2.5574094387863213,6.856839775138359,1.557516449323728,F37,0.5675694444444445
10.956280804032268,593.6483028809356,5.062573514579546,2.3939128812323216,6.386287061320442,1.6218749537256518,F37,0.5675694444444445
8.115585178792744,487.4948997429237,4.473733702493911,2.0937863091236606,6.189279828317376,1.4982233401730862,F37,0.5675694444444445
28.038440903299325,907.4186072880512,5.4376301033303776,3.333576458027759,6.810603873177926,1.69334332317782,F37,0.5675694444444445
21.306502839461473,782.9646298709104,5.074934767222829,3.059012323748841,6.663087522391833,1.6243136710960446,F37,0.5675694444444445
32.59431641908996,865.9110841826661,5.823092639993027,3.4841379302004585,6.763782229137118,1.7618315020523236,F37,0.5675694444444445
28.214927725161555,928.915114827966,5.327088960211798,3.339851189842829,6.834017362010436,1.6728049276662296,F37,0.5675694444444445
22.25494453656759,916.2214279523195,5.444898883351444,3.102564210286217,6.820258069033679,1.69467918566179,F37,0.5675694444444445
24.253405685204918,973.6627770407614,5.160950830328554,3.1885570481496375,6.8810650188887434,1.641120831961461,F37,0.5675694444444445
18.712813269790754,838.0194123990134,5.112000122733129,2.929208490810197,6.731041265367729,1.6315907410840613,F37,0.5675694444444445
6.478926765114626,253.88497293676465,4.873820963608056,1.8685548739797389,5.536881301991684,1.5838782215796472,F37,0.5675694444444445
18.230836863867115,839.3644434303536,4.966357258086472,2.9031144934990865,6.732644990495932,1.6026866253131937,F37,0.5675694444444445
26.27069788406604,868.2096579223536,5.246641363151928,3.268454169163618,6.766433226879126,1.657588131530343,F37,0.5675694444444445
21.368562918116744,885.3759358614045,5.120599174731873,3.0619208194384218,6.786012341095851,1.6332714585191903,F37,0.5675694444444445
16.3969732263255,884.7122978339826,4.839665352322219,2.79709675842658,6.785262504962393,1.5768455762559301,F37,0.5675694444444445
13.471517052660058,649.3612047766776,5.017162649104183,2.600577608628493,6.475989117780566,1.6128645645708284,F37,0.5675694444444445
