lambda,tau,beta,log_lambda,log_tau,log_beta,BatchID,accept_frac
0.020202804133184843,1.403027459643711,4.062400113102146,-3.9019338657348737,0.33863237301981997,1.40177395980949,F11,0.5021944444444445
0.013031828480220184,0.4715767694030172,3.411864574224506,-4.340360569200851,-0.7516733706436898,1.2272589378172525,F11,0.5021944444444445
1.1761954301736088,417.3549061302593,7.482815652299445,0.16228501779013182,6.033936953661362,2.012609145260811,F11,0.5021944444444445
1.6253999665260928,831.7933836514967,7.856830161511585,0.48575391874270896,6.723584073023145,2.061383237759413,F11,0.5021944444444445
1.5350571944260152,874.0373896289402,7.968583355490376,0.4285676405574037,6.773123154636314,2.0755067298878473,F11,0.5021944444444445
1.3699853966461,743.7388158740864,7.175998356412538,0.3148000804008131,6.6116899192665555,1.9707418957169673,F11,0.5021944444444445
1.6230969402277244,616.8725549651783,8.077437884333259,0.48433601578616114,6.4246624465976065,2.089074728725111,F11,0.5021944444444445
0.021854190639037353,1.3146003809968674,4.2835319279145745,-3.8233625845698396,0.273532726666913,1.4547778860919942,F11,0.5021944444444445
1.650166142133666,826.9325351312875,7.7956571710964155,0.5008759750455916,6.7177231138620455,2.053566805703581,F11,0.5021944444444445
1.6551517494656796,827.1374203183025,8.427111014743481,0.5038926961456638,6.717970848472529,2.131454010400309,F11,0.5021944444444445
1.8078855638035316,889.4583023090178,8.313339789920454,0.5921579656103587,6.790612628333143,2.1178614282379042,F11,0.5021944444444445
3.9780045772298016,966.461092397056,8.611192977432465,1.3807803310670665,6.873641041652937,2.1530628660345634,F11,0.5021944444444445
2.324774187968298,680.3765219139723,8.619648138894616,0.843622910868036,6.522646353627074,2.1540442646887206,F11,0.5021944444444445
1.1771551938738745,592.6144969994704,7.659122453697503,0.1631006750438101,6.384544098221055,2.0358974150092695,F11,0.5021944444444445
3.012606104185084,928.0950465458427,8.169114334607393,1.1028055195027697,6.833134148388357,2.100360498418892,F11,0.5021944444444445
2.0917815603179144,801.1632192497862,7.762077061888783,0.738016124076839,6.6860646956607495,2.0492499609944144,F11,0.5021944444444445
