lambda,tau,beta,log_lambda,log_tau,log_beta,BatchID,accept_frac
72844.90090216772,706.7333413136977,4.455520586676615,11.196087814694113,6.560653425462791,1.4941439085686858,F25,0.5329861111111112
13779.879532473418,886.8155133300361,4.537631213380534,9.530964802328668,6.78763697119541,1.5124051167222938,F25,0.5329861111111112
6247.831267301028,950.0615120240917,2.793960916305766,8.739989685281142,6.856526731997472,1.0274602722994814,F25,0.5329861111111112
61515.258082175205,129.24236778876346,2.081679472948611,11.027040521920325,4.8616894616547945,0.733175006827391,F25,0.5329861111111112
47976.16967372082,490.39916273773457,4.060192545640291,10.778459701479594,6.1952196773157615,1.4012303975236644,F25,0.5329861111111112
18988.16888556651,422.41194966278005,4.085496054908188,9.851571373963154,6.045981021913254,1.4074431542096018,F25,0.5329861111111112
74467.39435138745,446.44803371206444,4.697619543386393,11.218116648853766,6.101323007679956,1.5470559002810726,F25,0.5329861111111112
56509.26242858251,826.8484770754472,4.571319412523684,10.942159840487436,6.717621458255539,1.5198018749488729,F25,0.5329861111111112
81517.14824134247,91.25884393412585,4.28797341094975,11.308568684965556,4.513699907592215,1.4558142229446465,F25,0.5329861111111112
12895.22818933411,383.58400169759625,4.6136479954433645,9.464612614113438,5.949558636450307,1.5290188663001905,F25,0.5329861111111112
82326.36126470426,293.22012804192445,5.164296053045626,11.318446642360872,5.680923617185299,1.64176880152033,F25,0.5329861111111112
40748.48924181447,820.1051031151181,3.5144793733999533,10.615174044161254,6.709432506575277,1.2568913986167294,F25,0.5329861111111112
97349.27050680386,32.6171962214039,5.33583178507635,11.486060517262294,3.484839640752057,1.6744447835804976,F25,0.5329861111111112
26458.406227832787,834.3222086599773,4.043582605480901,10.183329202590784,6.726619669067073,1.3971310825477128,F25,0.5329861111111112
88521.56509035757,923.0322865930307,3.8814874453514143,11.391001474649869,6.827664213948519,1.3562184423746402,F25,0.5329861111111112
80586.63410094389,236.77896489742446,2.7955605376003816,11.2970880847303,5.467127068394513,1.0280326366249346,F25,0.5329861111111112
75752.8783647167,578.6670117533404,3.9349569920756062,11.235231720863784,6.360727202899946,1.3698999522227528,F25,0.5329861111111112
42802.11388561422,445.36681209534413,3.8817600722178707,10.66434277020105,6.0988982394636455,1.3562886776378986,F25,0.5329861111111112
88313.4345753676,867.4054812859514,3.778385526121678,11.388647521965284,6.765506550594986,1.329296808902638,F25,0.5329861111111112
29859.572477905152,844.0267363893728,4.5187927340324014,10.304260753438948,6.738184172280675,1.5082448639275012,F25,0.5329861111111112
91791.02229252308,536.4594393655485,4.542090413602575,11.42726977544846,6.2849909569118205,1.5133873496064612,F25,0.5329861111111112
32740.01914705732,577.19944230884,4.267805708742226,10.396353435746498,6.358187860698348,1.4510998096156438,F25,0.5329861111111112
6977.1759934720985,263.3399574418689,3.970116033464711,8.850399528427188,5.57344581131912,1.378795321844957,F25,0.5329861111111112
83573.11239245273,805.1630439143762,4.499024714315726,11.333477125241465,6.691044795934374,1.5038606431348398,F25,0.5329861111111112
72350.6384684277,388.2343608990691,4.525796997684341,11.189279556739804,5.96160918021059,1.5097936937273921,F25,0.5329861111111112
82218.85430086732,426.76565230439166,4.869137642629867,11.317139925799532,6.056235038926692,1.582916845979447,F25,0.5329861111111112
34023.91159285576,322.18695319877224,3.9757173323942325,10.434818838554117,5.775131977057629,1.3802051928048524,F25,0.5329861111111112
