lambda,tau,beta,log_lambda,log_tau,log_beta,BatchID,accept_frac
0.024761311502988582,590.0910381001399,1.393817807149716,-3.6984728639502507,6.380276826861101,0.332046605912628,F14,0.48746527777777776
0.02259871709083145,542.9713040075793,1.158869226404738,-3.7898621402075547,6.297056471405947,0.147444724863556,F14,0.48746527777777776
0.037074597940607384,981.9731156397892,1.2417852627906842,-3.2948232355049436,6.889563930830814,0.2165500722592012,F14,0.48746527777777776
0.026434667282693704,662.0228785002035,1.0690738639701205,-3.633078975615894,6.495300115007818,0.06679272597964692,F14,0.48746527777777776
0.03655958400385028,828.250752360195,1.483206110518754,-3.3088119109114076,6.719315949552904,0.39420603564213363,F14,0.48746527777777776
0.034379526361518364,793.5628826215988,1.2515267524101272,-3.370294055692478,6.676532783986748,0.22436420793779233,F14,0.48746527777777776
0.020285141851653865,471.57101638783763,1.0855800632789332,-3.8978665894147846,6.156069708733536,0.08211446466735889,F14,0.48746527777777776
0.0438798620230257,997.6855212047687,1.4359144835654991,-3.1262997879960563,6.905438117640929,0.36180191701814085,F14,0.48746527777777776
0.018225236783891065,463.3368055815442,1.1599030620103792,-4.0049480089144165,6.138454231489434,0.14833643439390576,F14,0.48746527777777776
0.02975657428025521,797.6050732630694,1.073764496559191,-3.514705187193653,6.681613579288219,0.07117069509521878,F14,0.48746527777777776
0.005955270864060796,87.09478325676363,0.7097422522531993,-5.123478592060543,4.4669969883421805,-0.3428533998517953,F14,0.48746527777777776
0.032952697679154125,716.1538882118303,1.3807081809233357,-3.412682149483451,6.573895071537157,0.3225965421221953,F14,0.48746527777777776
0.0072215842195775285,86.4691668318798,1.005563551995319,-4.93068092915255,4.459787897582792,0.0055481326045345725,F14,0.48746527777777776
0.022276464926419718,573.4861912050518,1.0899724214964301,-3.804224542291885,6.351733858171525,0.08615239454154523,F14,0.48746527777777776
0.032188521057328466,743.7164218590623,1.2804512799907455,-3.4361453788918914,6.611659808760427,0.24721257828874413,F14,0.48746527777777776
0.01990962482064621,523.0575894487456,0.996631549830098,-3.9165520048482083,6.2596915716715875,-0.0033741361704392042,F14,0.48746527777777776
0.0380183799173282,908.2198319970448,1.2726133293018684,-3.269685554157249,6.81148645502205,0.2410725258320056,F14,0.48746527777777776
0.013899730182357739,323.70925931359074,1.0015820928795895,-4.275885850375063,5.779845765137215,0.0015808426890877025,F14,0.48746527777777776
0.0298364449069413,615.3868767795685,1.4511458396659789,-3.5120246492514617,6.422251137960483,0.37235347861419055,F14,0.48746527777777776
0.024577334469510773,498.93631275837595,1.3049733272916084,-3.7059306237876504,6.2124784578634165,0.2661826017087754,F14,0.48746527777777776
0.007497961699521738,90.75308625455544,0.9407048220284951,-4.893124068774056,4.508142480881351,-0.06112587401705541,F14,0.48746527777777776
0.03659616450778785,774.9015507396085,1.5021279270657306,-3.307811838935367,6.652735989980457,0.4068827208640418,F14,0.48746527777777776
0.03531617614714421,775.2700927273737,1.409633253826937,-3.343414172211888,6.6532114753839755,0.3433295668884117,F14,0.48746527777777776
0.00709526906116349,130.5145223295312,0.7799220993062547,-4.948327046444569,4.871484502789971,-0.24856123697039711,F14,0.48746527777777776
0.006069311564002586,91.6656333397121,0.6927496825640651,-5.104510096487377,4.5181475362772385,-0.3670865534649715,F14,0.48746527777777776
0.007186320247547035,113.79118215613218,0.8008746846901482,-4.935576025802742,4.734365033243085,-0.22205079272972694,F14,0.48746527777777776
0.017020581779160552,380.4214768889538,1.1869663345751853,-4.073331974331764,5.94127978777612,0.1714007534521062,F14,0.48746527777777776
0.013117993883917597,309.8584116068686,0.9782850369476501,-4.333770412346592,5.736115456391154,-0.021954202588549077,F14,0.48746527777777776
0.011034976919360902,205.76158276023256,0.9734945753490504,-4.5066853308605,5.32671813328363,-0.0268630265027677,F14,0.48746527777777776
0.008235155567608583,131.74991883127748,0.9556993444015683,-4.799343024503816,4.8809055713398966,-0.04531190869792448,F14,0.48746527777777776
0.026750578239474375,641.454149869726,1.17106968269961,-3.6211991894448046,6.4637377081883765,0.1579175898473379,F14,0.48746527777777776
0.02986027954169794,713.2853715485987,1.214736230286212,-3.5112261251701735,6.569881580940512,0.1945269588094679,F14,0.48746527777777776
0.005498009969986852,62.599933939183444,0.7121586749898158,-5.203369075856433,4.1367642228208865,-0.3394545342675821,F14,0.48746527777777776
0.018888043991345492,474.69588515684546,1.0314744881005418,-3.9692261501384496,6.162674357217291,0.030989320407546612,F14,0.48746527777777776
0.010972205906966723,212.87459991499867,0.914560407111139,-4.512389939498226,5.360703259544791,-0.08931175853652332,F14,0.48746527777777776
0.010943928227111682,212.18929480935006,1.047046499180777,-4.514970476318652,5.357478776318008,0.045973342727225794,F14,0.48746527777777776
0.007470467923452875,109.30647847958784,0.8335771331194913,-4.896797641444099,4.6941556658832955,-0.18202903983782176,F14,0.48746527777777776
0.022312994516612047,595.8135672442901,0.9866016853070526,-3.802586056478376,6.389927811494052,-0.013488881987067158,F14,0.48746527777777776
0.015041354269877023,309.9389836685601,1.0148440271965962,-4.196951919974514,5.736375451230628,0.014734932899041958,F14,0.48746527777777776
0.03262754506260775,922.598958295659,1.0812729480207572,-3.422598406800022,6.82719464202668,0.078139002641747,F14,0.48746527777777776
0.0048333190348081425,82.13171547723046,0.38423471788013086,-5.332221876543651,4.408324244873918,-0.9565016686487201,F14,0.48746527777777776
0.04118894663732653,907.2174257671612,1.4684050104541104,-3.189585344123433,6.810382141086146,0.3841767848208487,F14,0.48746527777777776
0.0033810663263540218,24.06430185724512,0.34847059320223317,-5.689564138071101,3.1807294916234756,-1.054201433397125,F14,0.48746527777777776
0.011350623787539873,209.9136510364708,1.0199584811562268,-4.478482577310316,5.346696260616898,0.019761921718921605,F14,0.48746527777777776
0.026020820678225375,654.6325793783129,1.1172575133662623,-3.6488582661097904,6.484074130731308,0.11087703368351542,F14,0.48746527777777776
0.020525479874996096,670.3972892899334,0.8428653101019374,-3.8860882438927833,6.5078705057377615,-0.1709481082391356,F14,0.48746527777777776
0.019052022339713752,482.7233657407235,0.9847963338952309,-3.9605820234789286,6.179443747835738,-0.015320426808474341,F14,0.48746527777777776
0.009007222831947112,186.0657349370816,0.8499818255529714,-4.709728486623438,5.2261000249175344,-0.1625403114287533,F14,0.48746527777777776
0.024761311502988582,590.0910381001399,1.393817807149716,-3.6984728639502507,6.380276826861101,0.332046605912628,F14,0.48746527777777776
0.016740757261503803,391.05774790973754,1.041642055479728,-4.089908978294981,5.968855241943627,0.040798367501678395,F14,0.48746527777777776
0.03780414961478733,921.0883675635422,1.3340867920481134,-3.2753364042128004,6.825555979061489,0.2882470068823565,F14,0.48746527777777776
0.02550667658368841,648.061846552545,1.0291722162785628,-3.668815034277104,6.473986134008674,0.02875480560689292,F14,0.48746527777777776
0.022243931563528968,464.8295343944148,1.2455135191807871,-3.805686046287655,6.1416707456756425,0.21954791008173286,F14,0.48746527777777776
0.034379526361518364,793.5628826215988,1.2515267524101272,-3.370294055692478,6.676532783986748,0.22436420793779233,F14,0.48746527777777776
0.020285141851653865,471.57101638783763,1.0855800632789332,-3.8978665894147846,6.156069708733536,0.08211446466735889,F14,0.48746527777777776
0.0438798620230257,997.6855212047687,1.4359144835654991,-3.1262997879960563,6.905438117640929,0.36180191701814085,F14,0.48746527777777776
0.018225236783891065,463.3368055815442,1.1599030620103792,-4.0049480089144165,6.138454231489434,0.14833643439390576,F14,0.48746527777777776
0.03117867987618344,833.609229783237,1.1074244975721796,-3.468020755049863,6.7257647431345875,0.10203704686349296,F14,0.48746527777777776
0.005955270864060796,87.09478325676363,0.7097422522531993,-5.123478592060543,4.4669969883421805,-0.3428533998517953,F14,0.48746527777777776
0.03904018878991692,828.7172045951457,1.501731106813507,-3.2431636816416396,6.719878968584521,0.4066185138889099,F14,0.48746527777777776
0.007220151123923604,86.47492854302702,1.005135828050028,-4.930879395005101,4.459854528491894,0.005122684667376476,F14,0.48746527777777776
0.02622892280733626,726.008356796811,1.1271904064830143,-3.6408925531469305,6.587561525497957,0.11972817063905206,F14,0.48746527777777776
0.03507368591303554,844.4392496374479,1.2727458161723249,-3.3503041187550164,6.738672797174154,0.24117662656043257,F14,0.48746527777777776
0.021327457240073146,529.4511057359679,1.0746857579411573,-3.8477599641032256,6.271840820335833,0.0720283006520624,F14,0.48746527777777776
0.0380183799173282,908.2198319970448,1.2726133293018684,-3.269685554157249,6.81148645502205,0.2410725258320056,F14,0.48746527777777776
0.01957769095926531,461.58665842334415,1.094443250819933,-3.9333645773698795,6.134669811880491,0.09024578722580251,F14,0.48746527777777776
0.030358915475912598,617.7965724716327,1.456601996241905,-3.494665049230025,6.426159232511229,0.37610632328124466,F14,0.48746527777777776
0.021513868804763494,440.16857931548316,1.2313272085853395,-3.839057491124063,6.087157788342824,0.20809261901860857,F14,0.48746527777777776
0.005408525170577466,55.199128786176864,0.8905458638244498,-5.219778835012281,4.010947170299384,-0.11592067412617965,F14,0.48746527777777776
0.03659616450778785,774.9015507396085,1.5021279270657306,-3.307811838935367,6.652735989980457,0.4068827208640418,F14,0.48746527777777776
0.033769224669834196,749.0309656396415,1.4076282600135168,-3.388205403988463,6.618780325305682,0.3419062029997035,F14,0.48746527777777776
0.007322463557539352,128.18822998272856,0.840265572301012,-4.916808456053281,4.853499730464682,-0.17403727961082438,F14,0.48746527777777776
0.006069311564002586,91.6656333397121,0.6927496825640651,-5.104510096487377,4.5181475362772385,-0.3670865534649715,F14,0.48746527777777776
0.008100746811443167,147.52425641545216,0.8488742188891172,-4.8157990226102045,4.9939926125336624,-0.16384425572045927,F14,0.48746527777777776
0.015606228025421946,351.0746163441282,1.1533943590129578,-4.160085211999853,5.86099878305048,0.14270921144069026,F14,0.48746527777777776
0.01190594863762178,276.8461337356775,0.9665537044053948,-4.430717118251359,5.6234618779761485,-0.034018416015712885,F14,0.48746527777777776
0.011041117178400997,205.337055459797,0.9687454388647316,-4.506129049557182,5.324652801940385,-0.03175340659432832,F14,0.48746527777777776
0.007386457075096681,111.51413903879119,0.9256102425574244,-4.908107080483738,4.71415139038357,-0.07730203730669633,F14,0.48746527777777776
0.03653267489421221,919.5304422960488,1.1602363902962485,-3.309548216267391,6.82386315094174,0.1486237690951292,F14,0.48746527777777776
0.02986027954169794,713.2853715485987,1.214736230286212,-3.5112261251701735,6.569881580940512,0.1945269588094679,F14,0.48746527777777776
0.0052163027245653824,56.820071486470816,0.685403942415245,-5.2559664183568255,4.039889634546877,-0.3777469175662759,F14,0.48746527777777776
0.018888043991345492,474.69588515684546,1.0314744881005418,-3.9692261501384496,6.162674357217291,0.030989320407546612,F14,0.48746527777777776
0.00983412853257378,183.88840319837814,0.8840248895713214,-4.621896439854723,5.214329069254177,-0.12327006111718894,F14,0.48746527777777776
0.010943928227111682,212.18929480935006,1.047046499180777,-4.514970476318652,5.357478776318008,0.045973342727225794,F14,0.48746527777777776
0.007457164198064316,108.9910182023688,0.8329863728785353,-4.898580071343561,4.6912654770207975,-0.1827379960384991,F14,0.48746527777777776
0.022584690926310883,612.3237417888653,0.9813639528376977,-3.7904829948790657,6.417261132497605,-0.018811886347661552,F14,0.48746527777777776
0.01847808169231713,404.46011089091866,1.0538887693918013,-3.9911700226849556,6.002553118263663,0.052486912663952806,F14,0.48746527777777776
0.03262754506260775,922.598958295659,1.0812729480207572,-3.422598406800022,6.82719464202668,0.078139002641747,F14,0.48746527777777776
0.006083819014983392,111.11968815267414,0.5152923785449425,-5.102122652729174,4.71060789204073,-0.6630208140834717,F14,0.48746527777777776
0.0435007806510014,906.5346617486396,1.6188875899444048,-3.134976395048494,6.809629266362559,0.4817392405026685,F14,0.48746527777777776
0.0033810663263540218,24.06430185724512,0.34847059320223317,-5.689564138071101,3.1807294916234756,-1.054201433397125,F14,0.48746527777777776
0.013760465400137468,272.54761037378006,1.087152755181079,-4.2859556243645045,5.607813315810067,0.08356212741120378,F14,0.48746527777777776
0.026020820678225375,654.6325793783129,1.1172575133662623,-3.6488582661097904,6.484074130731308,0.11087703368351542,F14,0.48746527777777776
0.021738531621293043,680.1101430681464,0.8926389871211329,-3.828668942288997,6.522254760153817,-0.11357304958585285,F14,0.48746527777777776
0.019139517144153847,449.85749243183443,1.0646400524246618,-3.9560001208537185,6.108930849124749,0.06263676308965321,F14,0.48746527777777776
0.006990300487511039,130.9067905010878,0.7706262133485667,-4.96323173546138,4.874485547056142,-0.2605518305654111,F14,0.48746527777777776
0.024761311502988582,590.0910381001399,1.393817807149716,-3.6984728639502507,6.380276826861101,0.332046605912628,F14,0.48746527777777776
0.01272477275501065,300.4703705076342,0.9714640613339338,-4.364204574857414,5.705349148473747,-0.028951003814484233,F14,0.48746527777777776
0.04060496973303352,963.3327487132935,1.3336250912258527,-3.203864812648028,6.87039888556617,0.28790086693391204,F14,0.48746527777777776
0.025510874800776063,648.3989382201917,1.0274415265516974,-3.668650454951629,6.474506152321919,0.02707175730340311,F14,0.48746527777777776
0.017335143921974883,340.3893365605933,1.233104809434549,-4.055019397487063,5.830090070005821,0.20953522416615844,F14,0.48746527777777776
0.03859474705006503,817.3084353970423,1.327363656058406,-3.254639098557879,6.706016545522343,0.28319476155856493,F14,0.48746527777777776
0.0254091897372288,637.9867134752122,1.0924043875870162,-3.67264436971343,6.458317457853979,0.08838112707494211,F14,0.48746527777777776
0.0438798620230257,997.6855212047687,1.4359144835654991,-3.1262997879960563,6.905438117640929,0.36180191701814085,F14,0.48746527777777776
0.012342075024291979,260.87932327144904,0.9662040434230651,-4.394741120322611,5.564057937455348,-0.03438024199885781,F14,0.48746527777777776
0.03424439247481685,944.9324795292466,1.1023588994893039,-3.3742324510410473,6.851113474707452,0.09745233782580086,F14,0.48746527777777776
0.005955270864060796,87.09478325676363,0.7097422522531993,-5.123478592060543,4.4669969883421805,-0.3428533998517953,F14,0.48746527777777776
0.03882821639056874,844.4487765120099,1.451554959794028,-3.2486080700929647,6.738684079005056,0.3726353679021491,F14,0.48746527777777776
0.00771406761945963,86.26298985465507,1.1327791083419092,-4.864709653424353,4.457400651581866,0.1246740012924698,F14,0.48746527777777776
0.023547920206857368,596.0594921235411,1.1538578957880674,-3.748717776353485,6.390340481082995,0.1431110199385531,F14,0.48746527777777776
0.029531824401229187,742.9555521856747,1.160167916658006,-3.522286803853648,6.610636220836388,0.14856475038183248,F14,0.48746527777777776
0.021327457240073146,529.4511057359679,1.0746857579411573,-3.8477599641032256,6.271840820335833,0.0720283006520624,F14,0.48746527777777776
0.0380183799173282,908.2198319970448,1.2726133293018684,-3.269685554157249,6.81148645502205,0.2410725258320056,F14,0.48746527777777776
0.01886514278491923,435.50653067007556,1.0834154004726086,-3.970439356820627,6.0765097919782285,0.08011845908673366,F14,0.48746527777777776
0.030358915475912598,617.7965724716327,1.456601996241905,-3.494665049230025,6.426159232511229,0.37610632328124466,F14,0.48746527777777776
0.021840957832460664,487.7004302579007,1.147524288344162,-3.8239682722694646,6.189701344933991,0.1376068290415553,F14,0.48746527777777776
0.005408525170577466,55.199128786176864,0.8905458638244498,-5.219778835012281,4.010947170299384,-0.11592067412617965,F14,0.48746527777777776
0.03816926637830477,759.7098761038536,1.5843092105728145,-3.2657246322602456,6.632936618429749,0.4601484830364546,F14,0.48746527777777776
0.0338090100668763,748.7686476771671,1.4154408540473244,-3.3870279419907146,6.618430054197552,0.3474410402018188,F14,0.48746527777777776
0.009562778123007591,174.5794143727826,0.9047075181792307,-4.649876995493472,5.162379734809554,-0.1001435718498638,F14,0.48746527777777776
0.006069311564002586,91.6656333397121,0.6927496825640651,-5.104510096487377,4.5181475362772385,-0.3670865534649715,F14,0.48746527777777776
0.007440121466279945,134.19427742352204,0.8245107989550688,-4.90086810415751,4.899288581478767,-0.1929650394878208,F14,0.48746527777777776
0.021490116886306133,511.8501910666918,1.242831373743251,-3.8401621292403165,6.238031986652204,0.21739214262047918,F14,0.48746527777777776
0.01391748376431041,312.74107897020986,0.9839746240415101,-4.274609404473815,5.745375624464442,-0.01615517083811568,F14,0.48746527777777776
0.008087448858150626,143.27248241195852,0.8717625700099885,-4.817441942742268,4.9647482885644045,-0.13723817424729523,F14,0.48746527777777776
0.007386457075096681,111.51413903879119,0.9256102425574244,-4.908107080483738,4.71415139038357,-0.07730203730669633,F14,0.48746527777777776
0.03337605077076882,820.6184814167292,1.1843477636867124,-3.3999166789889728,6.710058301588167,0.16919221266472972,F14,0.48746527777777776
0.026687825547512832,672.020020340671,1.1684900835789613,-3.623547789566043,6.510288132252989,0.15571238850715932,F14,0.48746527777777776
0.004677410213955306,41.6374884003307,0.6561260686297402,-5.36501069530645,3.729000924932685,-0.4214023307125957,F14,0.48746527777777776
0.008874267369838684,201.66097726257007,0.7762417339381116,-4.724599496905418,5.306587957043628,-0.2532912945021138,F14,0.48746527777777776
0.007135952119632722,132.25472893239422,0.7879720677349087,-4.942609593419663,4.884729827621953,-0.2382926367894369,F14,0.48746527777777776
0.013149559119397171,262.7480477559954,1.1343866177621824,-4.3313670479624475,5.571195579685672,0.12609207997207322,F14,0.48746527777777776
0.006080087720955512,82.63801897935802,0.7962846312714021,-5.1027361553194055,4.414469852831875,-0.227798580079041,F14,0.48746527777777776
0.020192467732986972,503.11869641631745,1.031564880771897,-3.902445628619288,6.220826119232363,0.031076950990633775,F14,0.48746527777777776
0.016965304592355016,368.70501527068524,1.0524531668219443,-4.076584926745313,5.909996907726064,0.05112378850308699,F14,0.48746527777777776
0.03481483035936702,880.4038543406621,1.170413151129931,-3.3577118232300593,6.78038072758532,0.15735680710112324,F14,0.48746527777777776
0.006083819014983392,111.11968815267414,0.5152923785449425,-5.102122652729174,4.71060789204073,-0.6630208140834717,F14,0.48746527777777776
0.0435007806510014,906.5346617486396,1.6188875899444048,-3.134976395048494,6.809629266362559,0.4817392405026685,F14,0.48746527777777776
0.0033810663263540218,24.06430185724512,0.34847059320223317,-5.689564138071101,3.1807294916234756,-1.054201433397125,F14,0.48746527777777776
0.015396233177855682,312.296330199696,1.1667892686522403,-4.173632398322269,5.743952513338454,0.15425576172216865,F14,0.48746527777777776
0.026280563611142217,668.3780121603354,1.0688676812723983,-3.6389256392052025,6.504853899950845,0.06659984633911575,F14,0.48746527777777776
0.021912312229541965,612.9716601045438,0.9582119769302088,-3.8207065978739765,6.418318703390414,-0.042686255205879695,F14,0.48746527777777776
0.019139517144153847,449.85749243183443,1.0646400524246618,-3.9560001208537185,6.108930849124749,0.06263676308965321,F14,0.48746527777777776
0.006752013029950467,126.36755291781823,0.7587743158578014,-4.997914591899101,4.8391947471597225,-0.2760508898628852,F14,0.48746527777777776
0.024761311502988582,590.0910381001399,1.393817807149716,-3.6984728639502507,6.380276826861101,0.332046605912628,F14,0.48746527777777776
0.011225491463307228,256.7925523758875,0.8941274454610645,-4.48956806338957,5.548268569743722,-0.11190695752468344,F14,0.48746527777777776
0.041102247648784514,953.044033457511,1.3800937414948842,-3.191692471656887,6.859661107683853,0.3221514254815504,F14,0.48746527777777776
0.016669411018733846,360.0646808525203,1.004501290674424,-4.094179914653225,5.886283684346386,0.004491190164434708,F14,0.48746527777777776
0.02240038543828509,447.09478446521683,1.3307405706796005,-3.798677113202884,6.102770617918522,0.28573560732674597,F14,0.48746527777777776
0.03859474705006503,817.3084353970423,1.327363656058406,-3.254639098557879,6.706016545522343,0.28319476155856493,F14,0.48746527777777776
0.031202110555031592,836.9422956944518,1.1621463709690345,-3.467269540459985,6.72975512629024,0.15026861518619253,F14,0.48746527777777776
0.0438798620230257,997.6855212047687,1.4359144835654991,-3.1262997879960563,6.905438117640929,0.36180191701814085,F14,0.48746527777777776
0.012342075024291979,260.87932327144904,0.9662040434230651,-4.394741120322611,5.564057937455348,-0.03438024199885781,F14,0.48746527777777776
0.03475625781216952,995.7200241591981,1.065158159121675,-3.359395642258218,6.903466117826751,0.06312329435296693,F14,0.48746527777777776
0.005503380782434698,78.33881523734745,0.6837054564845091,-5.2023926878714235,4.361043204780812,-0.3802280732773433,F14,0.48746527777777776
0.03882821639056874,844.4487765120099,1.451554959794028,-3.2486080700929647,6.738684079005056,0.3726353679021491,F14,0.48746527777777776
0.00771406761945963,86.26298985465507,1.1327791083419092,-4.864709653424353,4.457400651581866,0.1246740012924698,F14,0.48746527777777776
0.030490269888391982,844.3841656686989,1.192276540638179,-3.4903476663192152,6.738607563629581,0.17586453891565418,F14,0.48746527777777776
0.030269992091400296,745.3844452236725,1.1938906909486182,-3.497598417217117,6.6139001191371545,0.1772174621603319,F14,0.48746527777777776
0.020104211049766247,479.5503969717066,1.0542390493015972,-3.9068259808967123,6.172848991974069,0.05281922639741182,F14,0.48746527777777776
0.0380183799173282,908.2198319970448,1.2726133293018684,-3.269685554157249,6.81148645502205,0.2410725258320056,F14,0.48746527777777776
0.012264749315061533,295.437974527967,0.8876096234147206,-4.401026040529767,5.6884589147394875,-0.11922324591992156,F14,0.48746527777777776
0.023028724520080087,513.5969131584455,1.1970991546612328,-3.771012950092723,6.241438742152171,0.1799012591194227,F14,0.48746527777777776
0.02423995065023382,584.7157139748856,1.110570743115822,-3.7197531536645387,6.371125770098216,0.10487406616469405,F14,0.48746527777777776
0.005408525170577466,55.199128786176864,0.8905458638244498,-5.219778835012281,4.010947170299384,-0.11592067412617965,F14,0.48746527777777776
0.03816926637830477,759.7098761038536,1.5843092105728145,-3.2657246322602456,6.632936618429749,0.4601484830364546,F14,0.48746527777777776
0.03586678823110121,832.1159558331472,1.3933431820524673,-3.327943530585336,6.723971801101877,0.3317060263022824,F14,0.48746527777777776
0.008931006305528929,160.25966556966932,0.8924684819485389,-4.718226202253437,5.076795409549228,-0.11376408029528276,F14,0.48746527777777776
0.006760233453392952,106.38921646526866,0.70294015971107,-4.996697854997983,4.667104222760753,-0.35248351211587714,F14,0.48746527777777776
0.010990649219014634,205.47032669567565,0.9767614676594798,-4.510710438697678,5.325301627868754,-0.023512804486771233,F14,0.48746527777777776
0.024469231170805596,596.5132016108124,1.363051236593086,-3.7103388212771553,6.391101373079843,0.30972574305195366,F14,0.48746527777777776
0.016151213469489827,365.5105093806513,1.0143699588235502,-4.125760094706436,5.9012950322118956,0.014267689537881628,F14,0.48746527777777776
0.008087448858150626,143.27248241195852,0.8717625700099885,-4.817441942742268,4.9647482885644045,-0.13723817424729523,F14,0.48746527777777776
0.007584124849282895,121.43879566133398,0.9024616480214332,-4.881698051970442,4.799410396448391,-0.10262908494516054,F14,0.48746527777777776
0.029733704066647677,715.7491410734249,1.148743849103064,-3.5154740595327887,6.573329743940375,0.1386690402473651,F14,0.48746527777777776
0.020364506417254936,496.3946506510231,1.0647554922234141,-3.89396177499085,6.207371276985166,0.06274518803602425,F14,0.48746527777777776
0.004518959976395144,36.41773193049682,0.6504257327294649,-5.3994734053315065,3.595055796975778,-0.4301281570639922,F14,0.48746527777777776
0.008874267369838684,201.66097726257007,0.7762417339381116,-4.724599496905418,5.306587957043628,-0.2532912945021138,F14,0.48746527777777776
0.006908768084262596,128.56642377599013,0.777441413296705,-4.97496393723201,4.8564456873246105,-0.2517469904409514,F14,0.48746527777777776
0.009436661724548066,168.85334457743974,0.8850754896351978,-4.663152992241016,5.1290305546155,-0.12208233858914003,F14,0.48746527777777776
0.006080087720955512,82.63801897935802,0.7962846312714021,-5.1027361553194055,4.414469852831875,-0.227798580079041,F14,0.48746527777777776
0.020192467732986972,503.11869641631745,1.031564880771897,-3.902445628619288,6.220826119232363,0.031076950990633775,F14,0.48746527777777776
0.0171569947748047,372.58273117275445,1.0580228045818205,-4.065349329932698,5.920459110267768,0.05640188762897558,F14,0.48746527777777776
